magnification,image_path,tile_x,tile_y,local_pitch_um,mag,base,det,stage_x_mm,stage_y_mm,stage_x_um,stage_y_um
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y002.png,1,2,1.645654996,400,Grp_002_SED_X001_Y002,SED,6.56,14.669,6560.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y003.png,1,3,1.63883884888889,400,Grp_002_SED_X001_Y003,SED,6.56,14.681,6560.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y004.png,1,4,1.64772947555556,400,Grp_002_SED_X001_Y004,SED,6.56,14.694,6560.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y005.png,1,5,1.64476593333333,400,Grp_002_SED_X001_Y005,SED,6.56,14.706,6560.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y006.png,1,6,1.645654996,400,Grp_002_SED_X001_Y006,SED,6.56,14.719,6560.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y007.png,1,7,1.64624770444444,400,Grp_002_SED_X001_Y007,SED,6.56,14.731,6560.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y008.png,1,8,1.64328416222222,400,Grp_002_SED_X001_Y008,SED,6.56,14.744,6560.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y009.png,1,9,1.641654214,400,Grp_002_SED_X001_Y009,SED,6.56,14.756,6560.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y010.png,1,10,1.64180239111111,400,Grp_002_SED_X001_Y010,SED,6.56,14.769,6560.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y011.png,1,11,1.64032062,400,Grp_002_SED_X001_Y011,SED,6.561,14.781,6561.0,14781.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y012.png,1,12,1.850361675,400,Grp_002_SED_X001_Y012,SED,6.56,14.794,6560.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y013.png,1,13,1.642987808,400,Grp_002_SED_X001_Y013,SED,6.561,14.806,6561.0,14806.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y014.png,1,14,1.64180239111111,400,Grp_002_SED_X001_Y014,SED,6.56,14.819,6560.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y015.png,1,15,1.64180239111111,400,Grp_002_SED_X001_Y015,SED,6.561,14.832,6561.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y016.png,1,16,1.84702769,400,Grp_002_SED_X001_Y016,SED,6.56,14.844,6560.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y017.png,1,17,1.64328416222222,400,Grp_002_SED_X001_Y017,SED,6.56,14.857,6560.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y018.png,1,18,1.64180239111111,400,Grp_002_SED_X001_Y018,SED,6.56,14.869,6560.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y000.png,2,0,1.64624770444444,400,Grp_002_SED_X002_Y000,SED,6.543,14.644,6543.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y001.png,2,1,1.64032062,400,Grp_002_SED_X002_Y001,SED,6.543,14.656,6543.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y002.png,2,2,1.642987808,400,Grp_002_SED_X002_Y002,SED,6.543,14.669,6543.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y003.png,2,3,1.64476593333333,400,Grp_002_SED_X002_Y003,SED,6.543,14.681,6543.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y004.png,2,4,1.64476593333333,400,Grp_002_SED_X002_Y004,SED,6.543,14.694,6543.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y005.png,2,5,1.84702769,400,Grp_002_SED_X002_Y005,SED,6.543,14.706,6543.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y006.png,2,6,1.64328416222222,400,Grp_002_SED_X002_Y006,SED,6.543,14.719,6543.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y007.png,2,7,1.64476593333333,400,Grp_002_SED_X002_Y007,SED,6.544,14.731,6544.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y008.png,2,8,1.64180239111111,400,Grp_002_SED_X002_Y008,SED,6.543,14.744,6543.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y009.png,2,9,1.64328416222222,400,Grp_002_SED_X002_Y009,SED,6.544,14.756,6544.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y010.png,2,10,1.642987808,400,Grp_002_SED_X002_Y010,SED,6.543,14.769,6543.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y011.png,2,11,1.64624770444444,400,Grp_002_SED_X002_Y011,SED,6.544,14.781,6544.0,14781.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y012.png,2,12,1.64921124666667,400,Grp_002_SED_X002_Y012,SED,6.543,14.794,6543.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y013.png,2,13,1.64624770444444,400,Grp_002_SED_X002_Y013,SED,6.544,14.806,6544.0,14806.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y014.png,2,14,1.637653432,400,Grp_002_SED_X002_Y014,SED,6.543,14.819,6543.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y015.png,2,15,1.64180239111111,400,Grp_002_SED_X002_Y015,SED,6.544,14.832,6544.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y016.png,2,16,1.64328416222222,400,Grp_002_SED_X002_Y016,SED,6.543,14.844,6543.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y017.png,2,17,1.642987808,400,Grp_002_SED_X002_Y017,SED,6.544,14.857,6544.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X002_Y018.png,2,18,1.636986635,400,Grp_002_SED_X002_Y018,SED,6.543,14.869,6543.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y000.png,3,0,1.64180239111111,400,Grp_002_SED_X003_Y000,SED,6.526,14.644,6526.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y001.png,3,1,1.648322184,400,Grp_002_SED_X003_Y001,SED,6.526,14.656,6526.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y002.png,3,2,1.64476593333333,400,Grp_002_SED_X003_Y002,SED,6.526,14.669,6526.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y003.png,3,3,1.64476593333333,400,Grp_002_SED_X003_Y003,SED,6.527,14.681,6527.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y004.png,3,4,1.64476593333333,400,Grp_002_SED_X003_Y004,SED,6.526,14.694,6526.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y005.png,3,5,1.64772947555556,400,Grp_002_SED_X003_Y005,SED,6.527,14.706,6527.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y006.png,3,6,1.64476593333333,400,Grp_002_SED_X003_Y006,SED,6.526,14.719,6526.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y007.png,3,7,1.64328416222222,400,Grp_002_SED_X003_Y007,SED,6.527,14.731,6527.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y008.png,3,8,1.64476593333333,400,Grp_002_SED_X003_Y008,SED,6.526,14.744,6526.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y009.png,3,9,1.64180239111111,400,Grp_002_SED_X003_Y009,SED,6.527,14.756,6527.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y010.png,3,10,1.644321402,400,Grp_002_SED_X003_Y010,SED,6.526,14.769,6526.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y011.png,3,11,1.637653432,400,Grp_002_SED_X003_Y011,SED,6.527,14.782,6527.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y012.png,3,12,1.64032062,400,Grp_002_SED_X003_Y012,SED,6.526,14.794,6526.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y013.png,3,13,1.64476593333333,400,Grp_002_SED_X003_Y013,SED,6.527,14.807,6527.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y014.png,3,14,1.64698859,400,Grp_002_SED_X003_Y014,SED,6.526,14.819,6526.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y015.png,3,15,1.64772947555556,400,Grp_002_SED_X003_Y015,SED,6.527,14.832,6527.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y016.png,3,16,1.64328416222222,400,Grp_002_SED_X003_Y016,SED,6.526,14.844,6526.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y017.png,3,17,1.642987808,400,Grp_002_SED_X003_Y017,SED,6.527,14.857,6527.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X003_Y018.png,3,18,1.642987808,400,Grp_002_SED_X003_Y018,SED,6.527,14.869,6527.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y000.png,4,0,1.65069301777778,400,Grp_002_SED_X004_Y000,SED,6.509,14.644,6509.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y001.png,4,1,1.64328416222222,400,Grp_002_SED_X004_Y001,SED,6.51,14.656,6510.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y002.png,4,2,1.64921124666667,400,Grp_002_SED_X004_Y002,SED,6.509,14.669,6509.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y003.png,4,3,1.644321402,400,Grp_002_SED_X004_Y003,SED,6.51,14.681,6510.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y004.png,4,4,1.645654996,400,Grp_002_SED_X004_Y004,SED,6.509,14.694,6509.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y005.png,4,5,1.64624770444444,400,Grp_002_SED_X004_Y005,SED,6.51,14.706,6510.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y006.png,4,6,1.64772947555556,400,Grp_002_SED_X004_Y006,SED,6.509,14.719,6509.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y007.png,4,7,1.64328416222222,400,Grp_002_SED_X004_Y007,SED,6.51,14.731,6510.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y008.png,4,8,1.64624770444444,400,Grp_002_SED_X004_Y008,SED,6.509,14.744,6509.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y009.png,4,9,1.64328416222222,400,Grp_002_SED_X004_Y009,SED,6.51,14.756,6510.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y010.png,4,10,1.64624770444444,400,Grp_002_SED_X004_Y010,SED,6.509,14.769,6509.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y011.png,4,11,1.648322184,400,Grp_002_SED_X004_Y011,SED,6.51,14.782,6510.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y012.png,4,12,1.64328416222222,400,Grp_002_SED_X004_Y012,SED,6.51,14.794,6510.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y013.png,4,13,1.64032062,400,Grp_002_SED_X004_Y013,SED,6.51,14.807,6510.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y014.png,4,14,1.64476593333333,400,Grp_002_SED_X004_Y014,SED,6.51,14.819,6510.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y015.png,4,15,1.642987808,400,Grp_002_SED_X004_Y015,SED,6.51,14.832,6510.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y016.png,4,16,1.64624770444444,400,Grp_002_SED_X004_Y016,SED,6.51,14.844,6510.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y017.png,4,17,1.64921124666667,400,Grp_002_SED_X004_Y017,SED,6.51,14.857,6510.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X004_Y018.png,4,18,1.64698859,400,Grp_002_SED_X004_Y018,SED,6.51,14.869,6510.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y000.png,5,0,1.64328416222222,400,Grp_002_SED_X005_Y000,SED,6.492,14.644,6492.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y001.png,5,1,1.64328416222222,400,Grp_002_SED_X005_Y001,SED,6.493,14.656,6493.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y002.png,5,2,1.64328416222222,400,Grp_002_SED_X005_Y002,SED,6.492,14.669,6492.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y003.png,5,3,1.649655778,400,Grp_002_SED_X005_Y003,SED,6.493,14.681,6493.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y004.png,5,4,1.49604999636364,400,Grp_002_SED_X005_Y004,SED,6.492,14.694,6492.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y005.png,5,5,1.64921124666667,400,Grp_002_SED_X005_Y005,SED,6.493,14.706,6493.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y006.png,5,6,1.64476593333333,400,Grp_002_SED_X005_Y006,SED,6.492,14.719,6492.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y007.png,5,7,1.64476593333333,400,Grp_002_SED_X005_Y007,SED,6.493,14.731,6493.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y008.png,5,8,1.64328416222222,400,Grp_002_SED_X005_Y008,SED,6.492,14.744,6492.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y009.png,5,9,1.64328416222222,400,Grp_002_SED_X005_Y009,SED,6.493,14.756,6493.0,14756.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y010.png,5,10,1.64328416222222,400,Grp_002_SED_X005_Y010,SED,6.493,14.769,6493.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y011.png,5,11,1.63883884888889,400,Grp_002_SED_X005_Y011,SED,6.493,14.782,6493.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y012.png,5,12,1.642987808,400,Grp_002_SED_X005_Y012,SED,6.493,14.794,6493.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y013.png,5,13,1.64921124666667,400,Grp_002_SED_X005_Y013,SED,6.493,14.807,6493.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y014.png,5,14,1.64476593333333,400,Grp_002_SED_X005_Y014,SED,6.493,14.819,6493.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y015.png,5,15,1.638987026,400,Grp_002_SED_X005_Y015,SED,6.493,14.832,6493.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y016.png,5,16,1.64624770444444,400,Grp_002_SED_X005_Y016,SED,6.493,14.844,6493.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y017.png,5,17,1.64328416222222,400,Grp_002_SED_X005_Y017,SED,6.493,14.857,6493.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X005_Y018.png,5,18,1.644321402,400,Grp_002_SED_X005_Y018,SED,6.493,14.869,6493.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y000.png,6,0,1.645654996,400,Grp_002_SED_X006_Y000,SED,6.475,14.644,6475.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y001.png,6,1,1.478955746,400,Grp_002_SED_X006_Y001,SED,6.476,14.656,6476.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y002.png,6,2,1.49968707090909,400,Grp_002_SED_X006_Y002,SED,6.475,14.669,6475.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y003.png,6,3,1.641654214,400,Grp_002_SED_X006_Y003,SED,6.476,14.681,6476.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y004.png,6,4,1.63883884888889,400,Grp_002_SED_X006_Y004,SED,6.475,14.694,6475.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y005.png,6,5,1.64328416222222,400,Grp_002_SED_X006_Y005,SED,6.476,14.706,6476.0,14706.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y006.png,6,6,1.64624770444444,400,Grp_002_SED_X006_Y006,SED,6.476,14.719,6476.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y007.png,6,7,1.644321402,400,Grp_002_SED_X006_Y007,SED,6.476,14.731,6476.0,14731.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y008.png,6,8,1.64328416222222,400,Grp_002_SED_X006_Y008,SED,6.476,14.744,6476.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X006_Y009.png,6,9,1.64328416222222,400,Grp_002_SED_X006_Y009,SED,6.476,14.756,6476.0,14756.0
